score,review
2,"이건 불에 구운게 아니라 불 위에 올려 따뜻하게 데운것이라 봐야한다. 맛을 위해 지나친 건강을 삼가해야 한다!! 탄 고기에 발암물질이 있다는 맞는 말이지만, 탄 고기를 먹으면 암에 걸린다는 말이 반드시 맞는 말은 아니다. 탄 고기를 먹고 암에 걸리려면 하루 2톤씩 먹어야 한다고 한다. 만약 좀 더 구웠다면 좀 더 좋을것 같다. *굽기는 지점마다 다르다고 한..."
2,지코바 원래 좋아하는데 서울에는 별로 없어서 아쉬움 합정에 생겼다해서 가봤는데 사장님 안계시고 알바들만 있는데 분위기 어수선하고 밖에서 담배피고 들어오더니 손 안씻고 바로 치킨 조리함ㅋㅋ그모습보고 다시는 안가야겠다고 마음먹음ㅋㅋ
3,배달이많아서그런지 테이블에서 시키는것도 늦게나온다 지코바
3,너무너무너무너무너무 오래걸려요... 너무 안와서 전화했더니 20분 전에 출발했다고 하시는데.. 걸어서도 20분이면 오는 곳인데ㅜㅜ 여전히 안오시네요ㅠㅜㅜ 2시간은 각오하시고 시키셔야 할 것 같아요ㅠㅠㅜ   ++그런데 맛있네요... 잘먹었습니다...
5,엄청 맛있고 배달도 빨리옵니다 짱짱
1,어플로 시키면 더 오래걸릴까봐 전화로 시켰는데 지금 한시간 반째안오네요~ 전화하면 사과 한마디없이 계속 출발했다는데 버스로도 10분이면 가는거리가 오토바이로는 30분이 걸리나봐요 너무하네요 정말 두시간여유있게 기다리실분들만 시키세요 전 다신 안먹습니다 
4,오래된 치킨집이라서 들렀습니다..규모는 작지만 분위기와 커리치킨은 맛있었습니다^^소주는 안팔아서 옥의티!!ㅎ
5,배달해서 먹었는데 맛있어요!!! 닭이 덜 짜서 넘 좋슴니댜ㅠㅠ 완전 바삭바삭하고 기본을 시켜도 양파랑 웻지감자 같이주고 샐러드도 주시니 넘 좋아요ㅠㅠㅠㅠ 장염 걸렸는데도 넘 먹고 싶어 먹었어요 흑흑
3,맛: 치킨이나 감자 질감은 그냥그렇고 약간 질겼고 칵테일은 먹을만해요 서비스: 평범 인테리어: 분위기 하나 믿고 가는곳. 좁지만 어둑어둑 동굴너낌. 맨안쪽 룸 친구들끼리 오면 완전 아지트같음.  기타: 메인인 치킨자체가 그닥이라 친구들데려왔다가 입맛 까다로운 친구 한명 기분 상해버림 ㅋㅋ
2,맛이 없었어요ㅠㅠ 너무 느끼했어요ㅠㅠ 튀김 기름이 오래된 것 같아요
4,추억의 치킨.
3,"들어가면 어두컴컴하고 요상한 냄새가 나는 게 흡사 무슨 마약굴 같음. 향신료에서 카레 맛이 졸라 진하게 나는데 이럴거면 델리치킨으로 이름 바꿔야 하지 않나 싶음.. 치킨이 좀 눅눅하고 같은 카레치킨인 노랑통닭에 비해서도 맛이 상당히 요상한데, 그래도 망하지 않고 몇 년째 잘 버티는 것을 보니 나름 매니아 층이 있는 거 같음. 신주닭발이 홍대 힙찔이들의 성지..."
4,"치킨도 맛나고, 분위기도 좋음."
3,어둑어둑하니 분위기는 좋은데 튀김이.. 그렇게 맛있진 않았어요 ㅎ
2,먹고 배탈났어요.  ㅠㅠ
3,
4,치킨도 맛있고 맥주도 맛있고~
4,맛있지만 좁고 어두워서 위생이 걱정됩니다
4,"맛집. 치킨과 함께 매력적인 양파튀김, 소스가 나옴. 종종 가는 치킨집"
1,돈 아까운...분위기랑 노래는 좋네요 맛은...모든 살이 퍽퍽하고 들 익어서 잡내가...그냥 먹었어요 맥주랑 먹으니 그럭저럭 안주되서...샐러드 세트는 가격대비가 아쉬웠네요
2,
3,
3,치맥집. 홀이 크진 않아서 대기가 항상 있음. 포장가능. 할리피뇨 첨가된 무가 굉장히 맛있음.  레게치킨 ㅡ 카레향이 굉장히 진함. 프렌차이즈 노랑통닭이 맛이 비슷함. 
3,'수요미식회'에서 극찬한 치킨 & 수제 생맥주. 카레향이 진한 치킨은 튀김상태가 훌륭하지만 육질이 퍽퍽하다. 수제 생맥주의 퀄리티도 꽤 괜찮았지만 밥말리와 레게 음악은 역시 내 취향이 아니다.
2,방송에서 호들갑 떨었는데 내 입맛에는 그정도는 아닌것같다. 치킨에 올라가 있는 감자는 인정! 황쌤 말대로 향에 집중한 치킨인 것에는 동의한다. 그런데 두꺼운 튀김옷의 치킨을 별로 좋아하지 않는 편이라... 그렇지만 내 입맛에는 프린차이즈로 운영되는 왠만한 치킨집보다는 조금은 뛰어나다.
4,
5,카레향나는 치킨이 맛있음!!!  하지만 방송에 나왔다고 아주 어마무시한 맛을 기대는 하지 말길
3,
4,치킨 위에 딱 하나뿐인 양파튀김!!
4,
2,
2,치킨이 별로예요 서비스도 나빴어요
5,"홍대라는 특성상 별5개짜리 음식점. 허나 동네 음식점 이였다면 3점 정도. 준수한 접객, 나쁘지않은 맛. 홍대에서 자주 놀지만 이만치 친절하게 손님 맞아주는 음식점 몇없음. 맛으로만 본다면 앞서 말했듯 3점 정도. "
5,좋아요!!!!!!!
5,믿고 먹습니다.
1,Bad cold not tasty
2,"glad there’s a slightly healthier alternative to fried chicken, but the sauces tasted kind of western (aka artificial)"
1,망햇노. 와이라노. 돈독 올랏노. 안 간다.
1,비싸고 맛도 양도 걍 그렇고 
1,생각보다 별로였음 맥주가 제일 맛있었다
5,맛있어요! 근데 땡초치킨 너무 짬 양념에 못찍어먹었어요 양념이 너무너무너무 짜서
4,감튀가 맛있습니닷
5,
1,쌈닭 시켰는데 다른지점과 달리 너무 매워서 속이 아리네요 다음부턴 갈 일 없겠어요
4,無骨雞腿肉  加薯條  ！ ₩ 18900 薯條雖然很細可是卻很好吃   烤雞包菜也不錯吃！  #黃芝麻愛吃喝玩樂  #황참깨재미있는생활
5,직원분이 정말 친절해요. 전화 응대도 친절하시고 매장 방문해서도 친절하게 해주셔서 좋았습니다. 여직원분 월급 인상시켜주세요.
5,뿌링클은 여기서
5,뿌링클 시켰는데 짠걸 잘 못먹어서 양념 적게 묻혀달라고 요청사항 적었는데 뿌링클 시느닝을 따로 보내주셨어요~ 센스 작렬!!!  넘나 감사합니다 ~ 제 입맛에 맞게 딱 적당하게 무쳐서 맛있게 먹었습니다! 번창하세요 ~~~
5,직원분들 짱 친절해요!!
5,진짜 친절하심 매장 넓고 쾌적함
5,"맛있음 enak tau :) pedasnya pas. aku pesen "" red king "". cobain dah mantep. mas2nya yg kerja agak jutek. senyum dong mas^^ 닭도 신선하고 따끈따끈함. 소스도, 야채도 많이 써서 맛남 :)"
5,제가 저녁에 갔는데 알바분 완젼 친절하셨어요! 그리고 깨끗해서 좋았어용~\^^/
1,알바별로.
1,"딱 이지점인지 모르겠지만 알바하는 여자 다른식당와서 서비스가지고 ○○○함 지도 받은거같고 내가 받으니까 일행이랑(같은데서 일하겠지) 다같이 틱틱소리냄 단체로 ,틱환자인줄알았음 지도 먹을거파는 사람이면서 왜그러나 몰라.  하나를 보면 열을안다고 조심하세요. 홍대쪽은확실함"
5,여기서 레드킹 먹고 다른지점에서도 먹엇는데 여기가 더 맛있아용
4,뿌링클시켜먹었는데 가루가 너무 많아서 짜서 아쉬웠어요 많이 묻혀주시구 한건 좋았지만 너무 짜요 ㅠ ㅠ
1,직원들이 메뉴얼도 잘 모르고 이상함ㅋㅋ
3,맛초킹
1,화나 가루가 무슨 한면도 제대로 안뭍어있어 두마리 다 뿌링클 시켰는데 둘 다 가루 하나 없어서 무슨 프라이드 먹는줄 알았네
3,"뿌링클 치킨 맛있게 먹었지만 음악 선곡을 못해 매장 분위기가 별롭니다. 2000년대 테크노 음악은 좀 ,,"
5,직원분 엄청 친절하세요! 최고예요 ㅎㅎ
4,"Ordered the 핫황금올리브 콤보. 블랙페퍼/찐킹소스  치킨. The 찐킹소스 was good but a little bit too spicy for me. The 블랙페퍼 was really good. As usual when ordering from 쿠팡이츠, the chicken was still hot and crispy when I got i..."
5,"좋아요. 2년째 이용 중, 서비스 좋고 카운터분 여성분들만 예의있음. 남자분은 좀 ^^ "
5,네고왕이벤트로 처음먹는데 직원분 너무 친절하시고 서브스도 좋으세욯ㅎ 매장도 깨끗하고 맛도 좋아요
1,개별로임 주소제대로 입력했는데 지들이 잘못 기입해놓고 우리들보고 짜증냄 50분걸린다고 했으면서 90분걸림 할인해서 배달량많은건 알겠는데 그럼 시간을 제대로 알려줄것이지... 다시는 안시켜먹음
2,배달시켜먹었는데 80분 걸린다하고 일찍 온 건 좋아요. 그런데 그 시간 생각하고 잠깐 편의점 갔다왔는데 주문한지 50분쯤 돼서 집 앞에 와서는 왜 집에 없냐고 짜증을 낼 일인가요? 얼른 올라가니까 카드를 낚아채서 결제하고 던지듯 주고는 인사도 안 받고 그냥 가버리시네요.
2,오리지날 비비큐와는 거리가 먼 동네 술집 치킨 느낌
1,치킨집에서 바로 먹는데 닭이 이렇게 차가운 경우는 처음이네요.. 황당했어요 너무 차가워서;; 종업원께 여쭤보니 기름턴다고 잠시 빼놔서 그렇다는데 저희가 바보도 아니고;; 좀 웃겼네요 ㅎ 다시 안가면 그만이지만 여러분들도 그냥 다른 지점 가시길~ 어휴 내가 치킨을 남기다니 ㅠ
5,역시비비큐!
5,"bbq,  다른 매장보다 넓고 인테리어 잘됐어요 맥주종류도 다양하고 닭이 완전 겉바속촉입니다"
1,"대한민국의 가게중에서 자릿세를 추가로 받는 가게는 처음이네요  모든 메뉴가 기존 bbq메뉴 가격에 +3,000원(자릿세)입니다  예를 들어 타 지역 bbq가게 황금 올리브 18,000원이면  여기 황금 올리브는 21,000원입니다  참고하십쇼 국민 여러분"
5,여읔시 치킨은 바로먹는게 제맛
1,ㅠ..ㅠ 먹고나서 몸이 안 좋아졌어요..
2,기름을 오래된 걸 사용하시나 봐요. 할많하않. 
5,다른 푸라닭 프렌차이즈 매장보다 좋음.  이곳은 친절한 직원들이 깨끗하고 위생적으로 가계를 운영하시는것같네요. 매장에서 먹을 수 있게 7테이블정도 있고 맛도 잡내없이 상당히 괜찮습니다 ㅋㅋ 치킨집은 기름때가 있어서 바닥이 아무래도 눅눅한데 여기는 레알 깨끗하고 매일 청소하시는듯.  지인 추천으로 멀리서와 포장해서 먹었는데 우리동네보다 훨 낳아 깜놀  ~ 여...
5,근처 갔다가 푸라닭 궁금해서 포장했는데 동네였으면 단골 됐을거 같아요 다 맛있고 사장님도 완전 친절하세요 주차도 편하고 합정역 출구 바로 앞이라 위치도 좋아요
4,
5,사장님 친절하셔요 굳굳
5,블랙알리오 존맛..♥  배달도 빠르고 좋아요 
5,항상 친절하셔서 좋아요. 
3,신림 레커훈스와 유사. 영업시간 버프+1 닭가슴살 퍽퍽하지않고 간장맛의 경우 소스 흥건하게 잘 끼얹어 나옴. 특제양념ㅡ동네통닭양념맛(당근맛 적절) 기본양념ㅡ콩소금맛+양념  서교동청년치킨>>홍대점 식은 kfc    21.07.경 순한맛 양념소스 발전. 당해 소스의 흠이었던 그 당근비린내를 잡은 듯하다.  이인임의 명대사 투척: 권세를 오래 누리고 싶으면 한 ...
3,현금 결제하면 서비스 있습니다!
4,매장에서 먹을 수는 없음. 항상 주문이 많은 곳이라 그런지 신선한 느낌. 후라이드도 살짝 매콤한 편
5,가성비 짱짱 간장치킨 너무 맛있어요 
5,가격 맛 청결 친절  동네에 이런 치킨집 있어서 감사합니다
1,배달시켜 먹다가 갑자기 밀가루 덩어리가....ㅡㅡ
4,가까운 치킨마루나 잉치킨보다 맛있어요.
5,"함마리 ₩11,000원으로 싸고 살도 통통하고 매콤하고 맛있네요^^"
3,가성비로 따지면 최고! 지만 역시 저렴해서 닭의 살이 많이 없습니다. 그러니 전체적으로 간이 잘 배어있고 맛있습니다
5,한마리 4천원 치킨무랑 소스 같이 구입해도 5천원! 대혜자에요 염지도 되어 있고 빠삭 튀겨서 먹을만 해요 양이 살짝 아쉽지만 그래도 기분좋게 배부를 정도됩니다 자주 사먹을듯 해요
5,최고!!!퇴근후 가끔 동생이랑 먹으러가거나 포장하러가요!! 존맛이구요 맛이어쨌네 양이어쨌네 솔직히이해안가네요;;; 가!!!격!!! 을보세요;; 저 가격에 그정도퀄리티면 아주훌륭하다생각하는데 항상 동생이랑가면 똥집 1 통닭2 주문해서 맥주랑 먹으면 진짜 엄청맛있어요ㅠㅜ 개인적으로 똥집에는 겨자소스 강추 통닭은 역시 소금이쥬??!??!?
3,치킨맛 3.5 똥집맛 4 가성비 5  총점 3.5  매장에서 먹을 수 없고 튀김옷은 맛있지만 얇다 치킨튀김은 두꺼워야해이잉
1,맛 자체는 괜찮아요. 근데 1마리라고 하는데 가슴살 이런거 전혀없고 다리2개 날개2개가 끝. 1마리 시키고 추가로 1마리 더 시켰는데 두번 다 그랬고 대체 1마리 남은 부위는 어디로 가는건지 의문..
5,
2,가격은 싼데..그냥 싼맛으로 한번정도 먹어본다는 생각만하세요..두번은 먹기싫어요
1,작은통닭이지만  그나마 진열장에있는건 그중엔 커보이는거로  진열해놓고 막상 주문하면 테이블아래로 허리숙여서 쥐만한 거로 튀겨주곤 '똑같은크기다'라는데 똑 같은거면 바쁜데  굳이 허리숙여서  테이블아래서 꺼내서 사용할까?
2,옆에 카드단말기 떡하니 두고 계속 카드단말기 사용할 줄 모른다고만 함
5,"맛있어요 염지를 살짝 매콤하게 하는듯 비교하긴 싫지만 건너편 통닭집보다 크기는 약간 작지만 맛,가격은 우위..."
1,11월15일 3마리만원에 사서 야구보면서 먹으려고 기분좋게 와서보니 치킨무우를 빼먹고 안넣어줌. 끝나고 항의하러 갔더니 그제서 주겠다네. 그게 뭔소용이 있나. 다 지나가고나서.
5,싸고 맛 좋음
5,예상보다 빨리 왔고 요청사항 잘 들어주십니당!!
5,여기 후라이드 진짜 맛있다. 놀랐음
5,존맛탱이네요. 여기가 다른데보다 확실히 훨씬 맛있네요.  바삭바삭하고 황금올리브유 감동..
1,테이크아웃인데 기프티콘 사용하려니 수수료 천원내라 하셔서 당황..결국 길건너 다른 친절한곳가서 제값만주고 사왔네요
1,앞접시에 뻥튀기 같은 음식물이 붙어 나왔는데 바뀌 주기만 하고 어떤 사과도  없음
1,다른 깐부와 너무 차이가 납니다. 치킨이 남은걸 다시 튀견 내 놓는 게 아닌가 싶을 정도로 말라비틀어져서 나옵니다. 씹다가 질겨서 뱉어야 할 정도. 돈이 너무 아깝습니다.
3,(쏘쏘) 치킨에 별 세개는 힘들다 치느님을 농락하지 말거라
4,확실히 양은 많지않은데 진짜맛있었어요 친구들도 다 가격만 아쉽다고했어요  다른평점보고 걱정되시는 분들은 순살마늘간장 먹어보고오세요 할라피뇨 되게좋아하는데 무랑같이 할리피뇨랑 피클도 줘서 좋았어요
1,진짜로 거짓말 안치고 닭 살 조금 긁어 뜯어가지고 튀겨서 주는거 마냥 양이 ○○○○ 쥐똥만합니다 절대 가지 마세요 괜히 여기와서 기분 잡치지 마시고 다른 맛있는 치킨집 가세요~~
2,마늘전기구이와 생맥주. 다른 지점에도 많이 먹던 메뉴인데 여기는 뭔가 마이 아쉬운 느낌? 매장에서 먹었는데 비싸다고 느꼈다.
5,"홍대 부근 BBQ 중에 최곤데, 별점이 낮네;; 그럼 내 주문오는 시간이 빨라지겠네"
1,28.30연속읋 주문하면 계속 취소되고  30일은 전화하니 배달된다고 하고.. 2일연속 취소되니 기분나빠서 왜 어플은 안되고 전화론 배달 되냐고 물으니 여긴 지금 멀어서 배달대행에서 안간다네요 ㅠㅠ 취소시킨후 연락줘서 설명만 잘 해주셨어도 이해될거 같은데.. 
1,네고왕 때문인가?? 황금올리브 진심 맛 없었어요. 오래전 미리 튀겨논거 데워서 나온거같은 맛인데...  소스 찍어먹어도 먹기 힘들어서 남김..  이래서 이벤트로 막 푸는건 먹는게 아닌듯..
1,황금올리브는 원래 황금색인데 왜 두번 튀긴것 마냥 갈색 진한 치킨이....
5,최고에요 초심을 유지해주세요 제발..
1,우린 깜보자나
5,양 많이 주십니다
1,먹다남긴거 준줄 값도비싸면서 박스반의반도 못미치는 양임 절대 가지마셈
1,1.8만원짜리 순살시켰는데 치킨보다 딸려나온 감자가 더 많음
1,별로
1,"똥 맛 처럼. We ordered chicken, but we received deep fried anus and lard. If you enjoy such things, please regard this review as biased. "
1,배달 안해서 직접 픽업 갔는데 썩은 닭을 줌. 다신 안 가.. 웩
5,깐부치킨 맛있어요 
5,ㅎ
4,맛있어요 순살치킨 곱빼기랑 떡볶이 먹었는데 가성비 좋아요!
1,에혀 상호를 바꿔도. 그놈의 치킨은. 쯧쯧. 컬투나 로타리나 ㅉㅉ
5,홍대 치킨계의 빛...
1,직원이 바뀌었나요? 눈부라리면서 손님대하는 가게 처음 봤어요 혼자 홀봐서 바쁜게 고객탓인가요..? 맛이고뭐고 서비스 개념부터 챙기셔야할듯
5,너무너무 맛있고 모든 직원분들이 친절하셔요!
5,와 가격이 너무 저렴하구 맥주가 너무 시원하고 맛있어요! 맛있어서 여쭤보니까 사장님이 맥주를 좋아하셔서 항상 관리를 깨끗하게 하신대요! 알아줘서 고맙다규 감동하심ㅠㅠ 우리집 단골 치맥집이에용 사장님 가게 오래해주세욧
5,한마리 5천원 이라는 가격최고 변함없는 맛 빠른 서비스!!! 교촌먹다 생각이 나는 청원통닭...다들 잡솨봐! 별이 5개!!!
5,내 단골집 진짜 맛있어요ㅜ
5,작고 바싹 튀긴 치킨 한마리에 5천원. 닭똥집 튀김 5천원.  소주 맥주 다 어울리는 이 근처 제일가는 작은 호프집
5,가격도 좋고 맛도 좋고 분위기도 좋고 ㅋㅋㅋ
3,
1,양도많고 맛없음
1,"Worst chicken place if you’re a foreigner. First of all you get served half of the chicken that’s actually on the menu. Service is not so good, and there’s only one guy working and he’s kinda rude. He..."
4,
4,치킨에 조청을 써서 그런지 달달하고 맛있음 튀김옷도 굿 하지만 같이나오는 파스타는 기대하지 마세요
4,맛있네요 혼치킨도 가능하게 반마리 좋아요. 어떤날은 맛있고 어떤날은 그냥그런..튀기는분에 따라 실력편차가 좀있어요.
4,둘이서 치킨 반마리 주문이 가능해서 골뱅이소면무침랑 같이 시킬 수 있었네요! 치킨맛은 매우 평범하지만 골뱅이 소면이랑 같이 먹으니깐 맛이 살아나는 거 같습니다. 치킨만 주문 시키는 것보다 사이드메뉴를 같이 시키는게 좋을 거 같습니다! 치킨크기가 작으며 살이 많이 있진 않습니다.
5,치킨옷이 얇고 존맛이었습니다!! 프렌차이즈와 또다른맛이었는데 김주부가 훨씬 더맛있었어요 다음에도 또 방문할게요!!!
4,시장통닭 스타일의 후라이드 맛집. 가격이 싼 것도 아니요 양이 많은 것도 아니지만 디테일이 살아있는게 사장님이 칼을 갈고 오픈한 집인 것 같음. 튀김옷은 소금+후추+정체를 알 수 없는 무언가로 간이 되어 있는데 딱 베어물면 매우 만족스러움.. 치킨무+피클도 노랗게 염색돼서 나오는데 나는 그냥 보기 좋으라고 그렇게 한 줄 알았으나 먹어보니 맛도 좀 특이했음....
5,별 기대 안하고 들어갔는데 야장에 맛있는 후라이드가 나와서 많이 놀랐음 목살튀김 강추
5,두번째방문인데 분위기도 좋고 저렴한가격에 반마리씩 간단히 먹을수있어서 너무좋아요 또 갈거에요!!!!! 번창하세용><
5,진짜 너무 맛있습니다 분위기도 좋고 맛도 좋고 번창하세요!
4,진짜 간만에 홍대와서 한잔할라하다가 들렀는데  진짜 너무 맛있었어요!! 비오는날도 강추  더운날도강추!!!
5,요즘 장마기간 끝나고 날씨좋아서 야외에서 치킨 먹는데 뷰 뭐야.. 인스타 갬성 뭐야.. 심지어 치킨도 맛잇어.. 집앞이라 애용할게요❤
5,처음갔는데 정말 맛있네요~!!안주도 존맛탱 앞에 테라스도있고 뷰도 좋네요 ㅎㅎ자주 이용할게요 숨은 맛집!!강추
5,경의선 숲길 산책하다가 닭냄새가 나서 봣더니 신규오픈매장  ㅎㅎ JMT 맛집 찾았당 ㅎ 한번가서 먹어봐요 분위기 맛 굿굿
3,맛없진 않지만 특별하지도 않음
3,
1,엄청 불친절 
1,양 개적은데 비싸고 맛도 별로에요
2,
1,맛있다는 거 다 광고임. 핵노맛. 가지마요
1,"순살 후라이드 포장했는데 양이 보통 시키는 양의 반밖에 안 되고, 다리살을 안 썼는지 퍽퍽하고 말라 비틀어진 조각들만 들어있어서 빡침 ㅡㅡ"
1,순살치킨 포장했는데 가져와서 열어보니 이건 반마리인건지.. 그렇다고 맛이 기가막힌 것도 아니고 블루리본은 어떻게 받은건지 모르겠다. 사진은 두조각 먹고 찍은 거. 
4,치킨
1,바퀴벌레 새끼 잡았음 스티커 붙어있는 새 그릇에 뻥튀기 주심 국물떡볶이 국물없어서 새로 라면 끓여 주신 곳
4,맛있는데 문을 잘 안염 배달을 제발 했으면 좋겠다고 바라는 집 중 하나 (배달하면 많이시켜먹을듯)
5,핫치킨이 미쳤습니다 지금은 간장먹고있는데 하나도 안짠데 리뷰가 왜이러죠..? 하튼 간장은 쫌흔한데 핫치킨이 매콤간장 느낌이라 넘 맛있어용
1,맛도 없고 고기도 냄새가 심해요
3,간장치킨 먹었습니다 짜긴한데 가성비 그럭저럭 먹을만합니다
5,
4,
3,빨리나오고 편안한 분위기가 가장 강점.  스프와 두번째 사진의 반찬들은 셀프다. 음식은 크게맛있지는 않다. 셀프 스프가 겁나 짜지만 우동을 담궈먹으면 까르보나라 맛이 난다.  알바가 엄청 친절해서 기분이 좋음
5,
5,신촌에서 안주 맛집 찾는다면 여기만한 곳이 없는듯... 네이버 블로그리뷰에 자세히 썻는뎅 카맵 맛집 폴더에 넣으면서 여기두 리뷰씀니다... 춫천~☆
5,후라이드 바삭하고 맛있어요
5,
5,
1,요리하는 주방 안에 큰 개 한마리가 이리저리 돌아다니는데 괜찮나요?
1,원래 bhc 안먹는데 친구가 할인쿠폰도 있고 맛있다고해서 시킴. 배달시켰는데 5분 지났다고 취소유도. 배달취소 안한다고 했으나 결국 취소. 20분 시간낭비. 배고픈데 짜증. 본점은 지점 관리안하나요?
3,닭이 너무 쬐끄매요......
1,본사 규정상 기프티콘 사용하여 매장 취식가능한데 이 매장은 임의대로 안된다고 손님내쫓더라고요 그러면서 규정상 안된다고 딱잡아뗍니다 같은 bhc이면서 왜 여기만 안되나요? 본사에서 된다고하는데 bhc상호명쓰고 브랜드쓰면서 가맹점 마음대로 거부하는게말이되나요? 이건 일종의 상품권개념인데 어디 백화점에서 상품권 가려받는경우 있나요? 그리고 밑도끝도없이 본사규정핑...
5,맛있음. 
5,bhc중에 여기 점이 제일 맛있는것 같아요. 튀김도 깨끗하고 양도 많고 짱짱임. 
5,맛있게 잘 먹었습니다~!
4,맛있었습니다
3,음 ..살이 부드럽긴한데 퍽살이 많아서 한계가있는느낌 처음 먹는 세입만 맛있었어요
5,
3,그냥그럼
4,
1,왜맛집인지진짜모를;;  참고로 매운양념 중간단계정도로 시켰는데(불닭정도의매운맛이라고 설명받음) 시판스위트칠리소스에 뭔가좀더첨가한거같은 단맛의소스가나옴ㅋㅋㅋㅋㅋ 닭도작고 노맛이라 두시간전부터예약한 나한테빡침ㅋㅋㅋㅋㅋ
4,맛있어요! 소스가 달아서 저의 취향을 아니지만 소금에 찍으면 진짜 맛있어요!!
5,예약전화해야함 마싯다
1,여기가 왜 맛집인지..? 누룽지 들어있는  작은닭 구워서 흔한 소스발라서 나오는게 전부인 진부한 음식점 
1,
1,요기요 주문할 때 리뷰이벤트 참여해도 서비스 준다는 품목이 다 떨어졌다하고 서비스도 안준게 절반은 넘어요 차라리 이벤트를 하지를 말지 농락하는 것도 아니고 매우 불쾌해  이제 두번 다시 안 시키려고 그 동안 모은 쿠폰 사용해 마지막으로 주문했습니다. 근데 이번엔 리뷰이벤트용 감자튀김이 왔어요  그래서 어플에 후기 남겼더니 댓글에 주인분이 안심번호 해제 안해...
1,인간적으로 나무젓가락은 가져다 줘야하는거 아니냐 참..
5,와 진짜 신메뉴 완전 맛있어요ㅠㅠ 바로 튀겨서 갖다주셔서 진짜 개존맛 ㅠㅠㅠ 닭도 큰거같아요 ! 최근에 먹은 치킨중에 진짜 젤맛있음.... 꼭 시켜드세요ㅠ ㅠ 
5,우와 포장하러갔는데 여사장님 넘우 착하고 맛있게 주시네요ㅠ 맛난 야식이였습니당
1,배달 알바생 진심 이상해요.. 현관 비번 못누른다고 소리지르고 쾅쾅 쳐대고 다른층 사람들이 놀라서 뛰어나올 정도였어요. 누구랑 통화로 싸우고 있는거 같았는데 진심 너무 불쾌했고 다신 시켜먹기 싫어요.
1,매장 최고로 더럽고 쓰레기에 먼지에 개판임. bhc 본사 나와서 점검하면 판매정지 먹을 듯. 사온 거 먹어야 하나 고민 될 정도로 불결함. 이거 개선되지 않는다면 여러분 절대 여긴 피하셈
1,26년 살면서 치킨먹고 털 나온적은 처음이네욬ㅋㅋㅋㅋ전화하니 환불해주신다고만 하고 죄송하단말 한마디 없네요 ...
1,매장 관리상태 진짜 더러움. 주변 인도 다 이 가게 쓰레기로 범벅. 일하는 사람들 전부 담배 엄청 많이 피운채로 조리함. 언행도 거칠고 최악의 매장임. 가깝다고 시키지 말고 다른데서 시키길.
1,카카오톡 쿠폰으로 주문하면 바로 거절함. 전화해서 해도 오래걸린다면서 시러함 고로 본사에 클레임걸음 ㅅㄱ
1,순살치킨 포장해서 먹는데 왜 이리 퍽퍽할까요?씹느라 턱이 아파요. 오랜만에 먹는 치킨이라서 제대로 즐기고 싶었는데 촉촉함 없이 뻑뻑하기만 해서 너무 아쉽네요. 
2,전화 포장 예약하고 갔는데 도착하고 나서야 조리를 시작하셨네요. 총 50분 정도 기다린 거 같네요  ㅡㅡ 이럴 거면 전화 포장 주문 왜 받습니까?.. 중간에 언제 나오냐고 물어보니까 그냥 나온다고 만 하고 신경 좀 써 주셨으면 좋겠네요.
5,마늘치킨 독특하고 맛있어요~
1,예전  상수점  맛이 그리워 식구들과 방문했습니다  카드로 결제를 했는데 흔치않게  영수증을 주질않길래 달라했더니 메뉴판에 있는 내용과 금액이 다름 ...ㅠㅠ 치킨의 포장가격과  매장가격은 그리 또박또박 적어놓고 골뱅이 가격은 고쳐놓지도 않고 슬그머니 이것저것 올랐다고  핑계만 ...  메뉴판의 13000원이  결제시엔  17000원 !!!!!(심지어  소...
4,좋아용
5,
3,가격왜이렇게 인상됐어요?
5,
4,"치즈칠리로스트, 양념치킨이 존맛 후라이드보다 양념이 맛있는 집은 여기가 처음이에요"
5,바삭바삭 최고!
4,맛이따! 바삭바삭하고 저렴해서 죠았어요!
3,맛있긴한데 사장님 닭 튀기는거 볼때마다 마스크 제대로 안쓰고 잇음ㅡㅡ
5,다른겅 모르겟고 기본통닭 너무 맛있어요 자꾸생각나요 튀김이 맛있어요 가성비 최고 기본치킨양념 두개에 기본통닭 머그면 행복함
1,다른 치킨집에서 생각하던 순살 생각하시면 안되고 순살너겟정도로 생각하셔야 합니다. 저희는 순살치킨으로 생각했어요. 봉지로 된 순살 패키지 꺼내오실 때 조금 걱정됐는데 역시나... 진짜 순살 치킨이 드시고 싶으시면 차라리 근처 닭강정 집이 더 낫습니다 ㅠㅠ 
5,완전 맛있는 통닭. 가성비갑. 비리비리한 닭으로 파는 저렴한치킨 과는 비교불가. 망리단길 전체에서도 최고. 
5,
5,망원동 치킨집은 바로 여기죠. 단 포장만 가능
5,최고.. 진짜 최고ㅠㅠ
5,가성비 ㅆㅅㅌㅊ
5,
5,매장에서 못먹어서 아쉽지 맛있어요ㅠㅠㅠ 옛날 시장통닭맛
5,
5,"아니 이렇게 맛있는 돈까스를 4500에 팔아요?  슬펐어요. 너무 뒤늦게 알았거든요.  세 번 밖에 못 갔거든요.  근데 이제 점심 장사 안하시네요 ㅠㅠ  5천원, 아니 6천원이라도 자주 갈텐데 ㅠㅠ "
5,돈까스
5,최고에요! 이정도 돈까스를 이가격에 먹을 수 있다니ㅠ 감동입니다 !! 꼭 가서 먹어보세요! 절대 이가격아님 ㅎ
