score,review
5,"간장치킨 존맛집 여기로구낭~!!  어제 시장 갔다가 사왔어요!  컵 3,000원에 포장도 돼요!  크리스마스라 하리보 앙증 젤리까지!!  무엇보다 저 순살 크기 좀 보세요 완전 실하고 튀김이 얇은데 엄청 바삭해요!  저 간장치킨 마니아인데 제가 먹어본 간장 치킨 중 원탑!!   어제 먹었는데 또 먹고 싶어요 :)  시장 갈 때마다 사올 거예요 :)   아!..."
5,맛 있으면~최고죠~..근데..값도 싸군요~^^
5,멕시카나 여기저기 먹어봐도 여기가 진짜 최고 ㅋㅋ  본가가면 여기 시킴
5,존맛존맛
5,순살강정 괜찮음
1,
1,다음 검색해서 전화번호 보고 주문을 하고 찾으러갔더니 여기가 거기 아니라고함. 대구인데 전화번호는...ㅡㅡ;; 결국 쿠폰만 쌩짜로 날렸습니다. 책임지세요
4,"치킨맛좋고,친절"
5,치킨 맛집!!!  다른 곳에서 시키면 이 맛이 안나요. ㅎㅎㅎㅎ
2,been
5,
5,사장님이 바뀌신 듯. 뭐니뭐니해도 고추마요가 최고. 치즈볼도 맛있네요!!
5,
5,"친절하시고,배달도 빨랐고 맛있어요"
1,최악 중 최악 배달시간도 늦고 여기 지점 다른 지점에 비해 일단 맛이없어요
5,후라이드는 페리카나
2,페리카나 자체가 맛이 별로인듯 싶다
1,여기뭐임? 재밋는곳이네
1,아니 상식적으로 15분만에 배달이 온다는게 말이 되냐?  어디 빵꾸난거 돌려서 같다 줬나보네 티난다 ㅡㅡ  치킨 이렇게 딱딱한건 첨본다 진짜  장사 이딴식으로 하지 마라 .. ㅡㅡ 
1,한시간 반 걸려서 받았는데 치킨 상태 실화냐.. 진짜 조리된지 한시간반된 치킨인줄 알았음 욕나옴 여기서 시키면 호구돼요
2,교촌치킨 어플에서 기프트콘으로 시키면 취소하던데 이유가 궁금하네요.. 바쁘지 않은 시간인데
3,음식이 빨리나와서 좋아요
5,주방 홀 엄청깔끔
1,
2,1.5시간 기다렸어요...
1,리뷰 보니 먹고 싶지가 않네요 많이파셔요
1,"시킨지 1시간 30분 지났는데 안 옵니다. 분명 홈페이지에서 조리 중 떠있는거랑 배달 중 떠있는거 보고 곧 오겠지했는데 배달 중 뜬거 보고나서 30분이 지나도 안 와서 전화했더니 주문 자체도 접수도 안 된거처럼 말씀하시고, 지금 출발하면 1~2분 밖에 안 걸려요 이러시네 ㅋㅋ 그렇게 조금 걸리면 빨리 보내주시던가요. 여기 다신 안 시킵니다."
1,주문한지 1시간 반이나 지나도 안와서 취소 한다니 다시는 전화하지말라는 개***배가 불렀나봄
2,been
5,
5,처음 먹어봤는데 사장님도 너무 친절하시고 서비스도 많이 주셨어요 너무너무 감사합니다
1,튀김옷만 입고 안에 살코기는 거의 없고 말라비뜰어짐 고기에서 이상한 향 남
1,"0점이 없는 게 아쉽다. 방문 포장해서 10시 가까이쯤 갔는데, 가관도 이런 가관이 없음 매장에 응대 하는 사람이 없길래 조리하는 곳 살짝 보니 조리하고 있는 닭을 손으로 집어먹는 아저씨 하나, 냉장고 정리 하는 여직원 하나, 10분 기다리니 찾으러 왔냐는 남직원 하나. 그래 여기까진 좋아, 치킨 받아서 집에 도착해 먹는데, 머리카락이 나와 ㅋㅋㅋ 너무 수..."
1,닭을 두번 튀겼는지 말라비틀어지고 뼈가 다 드러나보임. 살이 딱딱해져서 날카롭게 부숴지면서 먹는데 가시인줄 알았음;; 한마리에 그런게 한두조각이 아님 사진첨부 하고싶은데 오류나서 못하네 ㅡㅡ
4,"깔끔한맛,,착한가격,,"
3,맛있어요 가성비좋아요
1,저녁늦게 일꿑나고 배가고파서 시켰는데 1시간좀더걸려서 도착했습니다;; 음식은 이미다식었고 치즈볼마저 굳어서 뭔맛인지.. 기분나빠서 배민측으로 통화했더니 환불해주셨구요 이미상한기분 1시간기다려서 먹지도 않고 다 갖다 버렸습니다 근데 한시간뒤에 기사님오셔서 그새벽에 회수하겠다고 똑똑하시는데 뭐하자는거죠 버린음식을 주워서 회수를 해달라고하시고 저희랑 장난하시는건...
5,가격 대비 훌륭합니다. 좀 더 맛있게 먹으려면 바삭하게 튀겨달라고 하세요. 
3,
5,
